Date,KO,PEP
2023-03-20,55.060096740722656,158.8315887451172
2023-03-21,54.805694580078125,159.20718383789062
2023-03-22,54.56037902832031,157.86563110351562
2023-03-23,54.442264556884766,157.0964813232422
2023-03-24,55.33268356323242,160.17312622070312
2023-03-27,55.741539001464844,160.53086853027344
2023-03-28,55.80513381958008,160.4771728515625
2023-03-29,56.20491409301758,161.58624267578125
2023-03-30,56.195831298828125,161.72933959960938
2023-03-31,56.35936737060547,163.04403686523438
2023-04-03,56.69554901123047,163.22293090820312
2023-04-04,56.52292251586914,162.6416015625
2023-04-05,57.05898666381836,164.2425079345703
2023-04-06,57.0953254699707,164.886474609375
2023-04-10,56.95903778076172,163.84896850585938
2023-04-11,56.859092712402344,163.59854125976562
2023-04-12,56.95903778076172,163.27659606933594
2023-04-13,57.376991271972656,164.9043426513672
2023-04-14,57.286128997802734,164.12623596191406
2023-04-17,57.65864944458008,164.96694946289062
2023-04-18,57.749507904052734,165.30682373046875
2023-04-19,57.8585319519043,165.20843505859375
2023-04-20,58.11293411254883,165.75399780273438
2023-04-21,58.19470977783203,165.82553100585938
2023-04-24,58.10385513305664,165.90602111816406
2023-04-25,58.012996673583984,169.67135620117188
2023-04-26,57.740421295166016,168.62490844726562
2023-04-27,57.8585319519043,169.6534881591797
2023-04-28,58.28557205200195,170.72669982910156
2023-05-01,58.42185974121094,171.4332733154297
2023-05-02,58.15837097167969,171.9430694580078
2023-05-03,57.83127212524414,171.8804473876953
2023-05-04,57.89488220214844,172.9536895751953
2023-05-05,58.167449951171875,173.74969482421875
2023-05-08,58.07659912109375,172.92689514160156
2023-05-09,57.59504318237305,173.6334228515625
2023-05-10,57.69499206542969,173.74969482421875
2023-05-11,58.02207946777344,174.70664978027344
2023-05-12,58.249229431152344,175.40426635742188
2023-05-15,58.09476089477539,173.74969482421875
2023-05-16,57.44059371948242,172.9984130859375
2023-05-17,57.376991271972656,171.7731170654297
2023-05-18,57.05898666381836,171.32594299316406
2023-05-19,57.08624267578125,171.57635498046875
2023-05-22,55.88691329956055,166.92559814453125
2023-05-23,55.786964416503906,166.41583251953125
2023-05-24,55.31450653076172,165.36045837402344
2023-05-25,54.88746643066406,164.38565063476562
2023-05-26,54.751182556152344,164.18882751464844
2023-05-30,54.315059661865234,162.4269256591797
2023-05-31,54.20603561401367,163.08877563476562
2023-06-01,54.514949798583984,164.083984375
2023-06-02,55.56890869140625,165.76809692382812
2023-06-05,55.19639205932617,165.88519287109375
2023-06-06,54.796607971191406,163.51658630371094
2023-06-07,54.714847564697266,162.21067810058594
2023-06-08,54.85111999511719,164.0028839111328
2023-06-09,54.94198226928711,164.2280731201172
2023-06-12,54.70575714111328,163.82276916503906
2023-06-13,54.92381286621094,163.49853515625
2023-06-14,55.29634094238281,164.96656799316406
2023-06-15,56.05620193481445,167.25416564941406
2023-06-16,56.45901870727539,167.5513153076172
2023-06-20,56.08366394042969,166.8938751220703
2023-06-21,56.23929977416992,167.00196838378906
2023-06-22,56.62382125854492,168.73118591308594
2023-06-23,56.02873229980469,167.57835388183594
2023-06-26,56.04704666137695,166.515625
2023-06-27,55.92802810668945,167.71347045898438
2023-06-28,55.40619659423828,165.4438934326172
2023-06-29,54.94844436645508,165.60601806640625
2023-06-30,55.13154983520508,166.81283569335938
2023-07-03,55.461124420166016,167.1550750732422
2023-07-05,55.87309646606445,168.0376739501953
2023-07-06,55.44281768798828,168.05569458007812
2023-07-07,54.71040725708008,164.88548278808594
2023-07-10,54.29843521118164,165.9842529296875
2023-07-11,54.49069595336914,165.696044921875
2023-07-12,54.78365707397461,164.96656799316406
2023-07-13,55.250553131103516,168.8932342529297
2023-07-14,55.75408935546875,169.5056915283203
2023-07-17,55.67169189453125,167.1820831298828
2023-07-18,55.45197296142578,166.1193389892578
2023-07-19,56.43155288696289,167.74948120117188
2023-07-20,57.11817932128906,170.4873809814453
2023-07-21,57.16394805908203,171.2618865966797
2023-07-24,57.1822624206543,171.94639587402344
2023-07-25,56.99000549316406,172.3426513671875
2023-07-26,57.722415924072266,172.5587921142578
2023-07-27,57.16394805908203,169.7938690185547
2023-07-28,57.20058059692383,171.39697265625
2023-07-31,56.69705581665039,168.83021545410156
2023-08-01,56.550575256347656,168.25381469726562
2023-08-02,56.72451400756836,169.59573364257812
2023-08-03,56.43155288696289,168.52401733398438
2023-08-04,55.580135345458984,166.25445556640625
2023-08-07,56.01958084106445,168.31687927246094
2023-08-08,55.77239227294922,166.1103515625
2023-08-09,55.90055847167969,165.696044921875
2023-08-10,55.77239227294922,165.48890686035156
2023-08-11,56.00127029418945,165.75009155273438
2023-08-14,55.735774993896484,165.371826171875
2023-08-15,55.36042785644531,163.3274383544922
2023-08-16,55.36957550048828,163.2013397216797
2023-08-17,55.48858642578125,160.7156524658203
2023-08-18,55.79985427856445,160.4724884033203
2023-08-21,55.32379913330078,159.4547576904297
2023-08-22,54.98506546020508,158.23890686035156
2023-08-23,55.17732238769531,160.4184112548828
2023-08-24,55.03084182739258,159.57180786132812
2023-08-25,55.28717041015625,161.5892333984375
2023-08-28,55.44281768798828,162.33673095703125
2023-08-29,55.38788604736328,162.9491729736328
2023-08-30,55.36042785644531,163.0842742919922
2023-08-31,54.774497985839844,161.36558532714844
2023-09-01,54.29843521118164,159.00747680664062
2023-09-05,53.8498420715332,157.95542907714844
2023-09-06,53.81321716308594,158.47238159179688
2023-09-07,53.401241302490234,159.9870147705078
2023-09-08,53.401241302490234,159.8690948486328
2023-09-11,53.90476989746094,162.28158569335938
2023-09-12,53.373779296875,161.68301391601562
2023-09-13,53.501949310302734,162.9618377685547
2023-09-14,53.944881439208984,164.36761474609375
2023-09-15,53.46503448486328,163.10693359375
2023-09-18,53.797237396240234,162.68972778320312
2023-09-19,53.68650436401367,161.72837829589844
2023-09-20,53.926422119140625,161.7827911376953
2023-09-21,53.09593200683594,159.06192016601562
2023-09-22,53.151302337646484,158.962158203125
2023-09-25,52.597633361816406,158.10960388183594
2023-09-26,52.163944244384766,156.468017578125
2023-09-27,51.62873840332031,153.79251098632812
2023-09-28,51.49954605102539,153.72900390625
2023-09-29,51.65641784667969,153.6746063232422
2023-10-02,51.19502639770508,153.42971801757812
2023-10-03,50.641380310058594,152.09646606445312
2023-10-04,50.78902053833008,153.19390869140625
2023-10-05,48.3344612121582,145.20361328125
2023-10-06,49.035762786865234,145.37596130371094
2023-10-09,48.79584884643555,146.3463897705078
2023-10-10,49.857025146484375,149.10353088378906
2023-10-11,49.561737060546875,147.4891357421875
2023-10-12,48.73125076293945,143.37158203125
2023-10-13,48.80507278442383,145.11294555664062
2023-10-16,49.30336380004883,146.09243774414062
2023-10-17,49.89393997192383,145.44850158691406
2023-10-18,49.87548065185547,146.9540557861328
2023-10-19,50.152313232421875,145.62083435058594
2023-10-20,50.355316162109375,145.11294555664062
2023-10-23,49.903160095214844,145.1854705810547
2023-10-24,51.342674255371094,147.0991668701172
2023-10-25,51.78561019897461,147.24429321289062
2023-10-26,51.471866607666016,146.3917694091797
2023-10-27,50.973575592041016,144.76828002929688
2023-10-30,51.81329345703125,147.18080139160156
2023-10-31,52.12702560424805,148.08773803710938
2023-11-01,52.08088684082031,149.52976989746094
2023-11-02,52.68068313598633,151.3074188232422
2023-11-03,52.35771942138672,151.27113342285156
2023-11-06,52.56996154785156,151.18951416015625
2023-11-07,52.76374435424805,151.62484741210938
2023-11-08,52.68068313598633,151.81533813476562
2023-11-09,52.283897399902344,150.69976806640625
2023-11-10,52.33926773071289,151.3890380859375
2023-11-13,52.53304672241211,152.15997314453125
2023-11-14,52.68992233276367,152.4683380126953
2023-11-15,52.791419982910156,151.6883544921875
2023-11-16,52.73605728149414,152.10557556152344
2023-11-17,52.83755111694336,151.2439422607422
2023-11-20,52.96675109863281,151.02626037597656
2023-11-21,53.54808807373047,152.1872100830078
2023-11-22,53.90796661376953,153.4750518798828
2023-11-24,54.04638671875,153.61109924316406
2023-11-27,53.944881439208984,152.6588134765625
2023-11-28,54.05561447143555,153.14857482910156
2023-11-29,53.73263931274414,151.60675048828125
2023-11-30,54.35581588745117,153.7954559326172
2023-12-01,54.54183578491211,154.16102600097656
2023-12-04,54.47673416137695,154.57223510742188
2023-12-05,54.56044006347656,153.47561645507812
2023-12-06,54.504634857177734,153.08262634277344
2023-12-07,54.63485336303711,153.03695678710938
2023-12-08,54.513938903808594,151.41024780273438
2023-12-11,54.91389083862305,153.36593627929688
2023-12-12,55.2673225402832,153.95994567871094
2023-12-13,55.7416877746582,157.195068359375
2023-12-14,54.91389083862305,153.75889587402344
2023-12-15,54.504634857177734,152.6165771484375
2023-12-18,54.89527893066406,154.362060546875
2023-12-19,54.718563079833984,153.48471069335938
2023-12-20,53.58382034301758,151.4193878173828
2023-12-21,53.9372673034668,152.58914184570312
2023-12-22,54.244205474853516,153.23797607421875
2023-12-26,54.467430114746094,154.31637573242188
2023-12-27,54.6069450378418,154.80984497070312
2023-12-28,54.64414978027344,154.8007354736328
2023-12-29,54.81157302856445,155.21197509765625
2024-01-02,55.63937759399414,158.0175323486328
2024-01-03,55.76958465576172,158.05409240722656
2024-01-04,55.583560943603516,156.70156860351562
2024-01-05,55.499855041503906,154.3894805908203
2024-01-08,55.90910339355469,154.5447998046875
2024-01-09,55.806785583496094,152.77191162109375
2024-01-10,55.99281311035156,152.5434112548828
2024-01-11,55.63007354736328,151.8214874267578
2024-01-12,56.169532775878906,152.86331176757812
2024-01-16,55.797489166259766,151.85804748535156
2024-01-17,55.797489166259766,152.1048126220703
2024-01-18,55.95561218261719,152.77191162109375
2024-01-19,55.64867401123047,151.5016326904297
2024-01-22,55.40684127807617,150.8893280029297
2024-01-23,55.66727828979492,153.201416015625
2024-01-24,54.792972564697266,151.337158203125
2024-01-25,55.0255012512207,152.21446228027344
2024-01-26,55.220821380615234,153.40249633789062
2024-01-29,55.555660247802734,153.66748046875
2024-01-30,55.71378707885742,155.01089477539062
2024-01-31,55.33243942260742,154.0147705078125
2024-02-01,56.71829605102539,156.91175842285156
2024-02-02,56.309059143066406,156.24464416503906
2024-02-05,55.843997955322266,156.19891357421875
2024-02-06,55.75098419189453,156.65585327148438
2024-02-07,55.797489166259766,156.70156860351562
2024-02-08,55.64867401123047,158.8765869140625
2024-02-09,55.39754867553711,153.2288360595703
2024-02-12,55.52776336669922,155.9156494140625
2024-02-13,55.20221710205078,154.3346405029297
2024-02-14,55.14641571044922,153.09176635742188
2024-02-15,55.24872589111328,153.40249633789062
2024-02-16,55.23942565917969,151.99514770507812
2024-02-20,56.45787048339844,154.12440490722656
2024-02-21,56.960140228271484,154.28895568847656
2024-02-22,56.87642288208008,153.75889587402344
2024-02-23,56.92293167114258,154.99261474609375
2024-02-26,56.467166900634766,153.76803588867188
2024-02-27,56.12302780151367,153.6766357421875
2024-02-28,56.17884063720703,152.6439666748047
2024-02-29,55.825401306152344,152.2526092529297
2024-03-01,55.36963653564453,151.5619659423828
2024-03-04,55.63007354736328,152.2802276611328
2024-03-05,55.3603401184082,149.21383666992188
2024-03-06,55.388240814208984,150.09783935546875
2024-03-07,55.28593063354492,150.1991424560547
2024-03-08,55.3603401184082,150.1438751220703
2024-03-11,56.030025482177734,151.69088745117188
2024-03-12,56.271846771240234,151.5159454345703
2024-03-13,56.84851837158203,152.21578979492188
2024-03-14,56.721954345703125,151.73695373535156
2024-03-15,56.14067077636719,151.62644958496094
2024-03-18,56.375057220458984,157.70401000976562
2024-03-19,56.46881103515625,158.20127868652344
2024-03-20,56.956336975097656,158.25653076171875
2024-03-21,56.69382858276367,158.7998046875
2024-03-22,56.712581634521484,158.40386962890625
2024-03-25,56.628196716308594,158.93795776367188
2024-03-26,56.75944900512695,159.05764770507812
2024-03-27,57.21885299682617,159.83119201660156
2024-03-28,57.35948944091797,161.1571807861328
2024-04-01,56.89071273803711,159.28785705566406
2024-04-02,56.39380645751953,157.8697967529297
2024-04-03,56.09379196166992,156.2490997314453
2024-04-04,55.596885681152344,156.22146606445312
2024-04-05,55.79376983642578,155.7518310546875
2024-04-08,55.568763732910156,156.15701293945312
2024-04-09,55.99065399169922,157.10546875
2024-04-10,55.24061965942383,155.57687377929688
2024-04-11,55.36249923706055,155.0335693359375
2024-04-12,54.64059066772461,154.79415893554688
2024-04-15,54.50932312011719,153.73516845703125
2024-04-16,54.434322357177734,154.2416229248047
2024-04-17,54.856224060058594,156.06492614746094
2024-04-18,55.231239318847656,158.6340789794922
2024-04-19,56.412559509277344,160.34686279296875
2024-04-22,56.768829345703125,162.49241638183594
2024-04-23,56.853206634521484,157.6671905517578
2024-04-24,57.706382751464844,163.3672332763672
2024-04-25,57.88451385498047,162.69497680664062
2024-04-26,57.88451385498047,161.6820831298828
2024-04-29,58.16577911376953,162.19775390625
2024-04-30,57.91264343261719,161.9859619140625
2024-05-01,58.06264877319336,161.28610229492188
2024-05-02,58.11890411376953,161.56236267089844
2024-05-03,58.28766632080078,162.20692443847656
2024-05-06,58.4564208984375,161.903076171875
2024-05-07,58.70956039428711,163.92892456054688
2024-05-08,58.925201416015625,163.3672332763672
2024-05-09,58.953330993652344,163.9657745361328
2024-05-10,59.30959701538086,165.55882263183594
2024-05-13,59.609615325927734,166.58096313476562
2024-05-14,59.15959167480469,165.63250732421875
2024-05-15,59.18771743774414,165.25498962402344
2024-05-16,59.36585235595703,168.61605834960938
2024-05-17,59.093955993652344,167.7688751220703
2024-05-20,58.662689208984375,166.0376739501953
2024-05-21,58.981449127197266,166.74671936035156
2024-05-22,59.06583023071289,167.67677307128906
2024-05-23,58.21266174316406,165.0800018310547
2024-05-24,58.128273010253906,163.9013214111328
2024-05-28,57.95951843261719,159.65621948242188
2024-05-29,57.847015380859375,157.6027374267578
2024-05-30,58.10015106201172,156.98574829101562
2024-05-31,59.00020217895508,159.21421813964844
2024-06-03,59.00020217895508,157.6763916015625
2024-06-04,59.9471321105957,160.1258544921875
2024-06-05,59.92837905883789,159.7574920654297
2024-06-06,60.144020080566406,159.490478515625
2024-06-07,59.91900634765625,158.74334716796875
2024-06-10,59.61899185180664,153.97286987304688
2024-06-11,59.58149337768555,153.20254516601562
2024-06-12,58.953330993652344,152.0516815185547
2024-06-13,59.056461334228516,151.587646484375
2024-06-14,59.09897232055664,152.03314208984375
2024-06-17,59.16510772705078,154.1956329345703
2024-06-18,59.174560546875,154.51116943359375
2024-06-20,58.74938201904297,154.69680786132812
2024-06-21,59.30683898925781,155.25364685058594
2024-06-24,60.440635681152344,155.9961395263672
2024-06-25,60.31779479980469,155.31863403320312
2024-06-26,60.51622009277344,154.75250244140625
2024-06-27,60.383941650390625,154.3069610595703
2024-06-28,60.13827896118164,153.07260131835938
2024-07-01,59.788700103759766,151.17929077148438
2024-07-02,59.665870666503906,151.81967163085938
2024-07-03,59.835941314697266,150.91014099121094
2024-07-05,60.24221420288086,152.5714111328125
2024-07-08,59.48635482788086,150.46461486816406
2024-07-09,59.23124694824219,150.26043701171875
2024-07-10,59.363525390625,151.82894897460938
2024-07-11,59.61862564086914,152.16305541992188
2024-07-12,60.18553161621094,154.41836547851562
2024-07-15,59.91152572631836,152.0795440673828
2024-07-16,60.72407531738281,152.91482543945312
2024-07-17,61.61221694946289,157.67604064941406
2024-07-18,61.593326568603516,158.12149047851562
2024-07-19,61.68779754638672,157.18411254882812
2024-07-22,61.19648742675781,155.60635375976562
2024-07-23,61.376007080078125,154.3255615234375
2024-07-24,62.179107666015625,156.07968139648438
2024-07-25,62.424766540527344,158.7247772216797
2024-07-26,63.3506965637207,160.33041381835938
2024-07-29,63.142845153808594,160.75733947753906
2024-07-30,63.945945739746094,160.72947692871094
2024-07-31,63.05780029296875,160.2561492919922
2024-08-01,64.21048736572266,162.38153076171875
2024-08-02,65.50491333007812,165.24005126953125
2024-08-05,64.34275817871094,161.5276641845703
2024-08-06,64.2955322265625,160.089111328125
2024-08-07,64.68291473388672,159.43942260742188
2024-08-08,64.9380111694336,159.9777069091797
2024-08-09,64.89076232910156,159.9962921142578
2024-08-12,64.40890502929688,159.09600830078125
2024-08-13,64.68291473388672,159.9777069091797
2024-08-14,64.79627990722656,161.2213897705078
2024-08-15,64.8624267578125,160.11692810058594
2024-08-16,65.36318969726562,160.2097625732422
2024-08-19,65.1742172241211,161.32350158691406
2024-08-20,65.55213928222656,163.20753479003906
2024-08-21,65.73165893554688,162.61355590820312
2024-08-22,65.50491333007812,163.10546875
2024-08-23,65.93952178955078,163.22610473632812
2024-08-26,66.93158721923828,163.3189239501953
2024-08-27,67.55518341064453,162.69708251953125
2024-08-28,67.79137420654297,161.41629028320312
2024-08-29,68.07485961914062,159.7178497314453
2024-08-30,68.47167205810547,160.45106506347656
2024-09-03,68.98187255859375,164.77603149414062
2024-09-04,68.55669403076172,165.6855926513672
2024-09-05,67.24339294433594,166.40951538085938
2024-09-06,67.21505737304688,165.8437042236328
2024-09-09,67.8858642578125,166.6386260986328
2024-09-10,67.60242462158203,166.2832489013672
2024-09-11,67.15835571289062,164.3848419189453
2024-09-12,67.30008697509766,165.75955200195312
2024-09-13,67.93270111083984,165.86241149902344
2024-09-16,68.58909606933594,165.72213745117188
2024-09-17,68.3037109375,165.40419006347656
2024-09-18,68.25613403320312,163.851806640625
2024-09-19,67.1811752319336,163.3374481201172
2024-09-20,68.15150451660156,160.0830535888672
2024-09-23,68.23711395263672,160.9527587890625
2024-09-24,67.8565902709961,158.90472412109375
2024-09-25,67.97073364257812,158.41845703125
2024-09-26,67.92317962646484,158.6896514892578
2024-09-27,68.294189453125,158.9795379638672
2024-09-30,68.36078643798828,159.02630615234375
2024-10-01,68.21809387207031,160.2700958251953
2024-10-02,67.55216979980469,158.55873107910156
2024-10-03,67.08602905273438,157.60484313964844
2024-10-04,66.75308227539062,157.08114624023438
2024-10-07,65.64956665039062,156.3704071044922
2024-10-08,65.81129455566406,159.372314453125
2024-10-09,66.18228912353516,161.35487365722656
2024-10-10,65.87788391113281,161.77572631835938
2024-10-11,66.18228912353516,163.4777374267578
2024-10-14,66.91478729248047,164.68411254882812
2024-10-15,66.91478729248047,164.4970703125
2024-10-16,67.13359069824219,163.16912841796875
2024-10-17,66.49622344970703,163.3468017578125
2024-10-18,67.00994110107422,163.71151733398438
2024-10-21,66.06813049316406,163.6647491455078
2024-10-22,66.06813049316406,163.06622314453125
2024-10-23,64.69827270507812,161.73829650878906
2024-10-24,64.02284240722656,160.99954223632812
2024-10-25,63.66133499145508,160.6534881591797
2024-10-28,63.42351531982422,158.8299102783203
2024-10-29,62.367557525634766,156.64161682128906
2024-10-30,62.710025787353516,155.43524169921875
2024-10-31,62.12972640991211,155.3136444091797
2024-11-01,61.84434127807617,154.8554229736328
2024-11-04,61.93947219848633,155.55679321289062
2024-11-05,62.18680953979492,156.9689178466797
2024-11-06,60.598140716552734,154.03248596191406
2024-11-07,60.56008529663086,153.36851501464844
2024-11-08,60.80742263793945,154.40655517578125
2024-11-11,60.274688720703125,153.6116485595703
2024-11-12,60.12247848510742,153.6864471435547
2024-11-13,59.932220458984375,154.06053161621094
2024-11-14,59.50413513183594,154.4439697265625
2024-11-15,58.733577728271484,148.33724975585938
2024-11-18,58.84773254394531,148.06607055664062
2024-11-19,59.54218292236328,146.56044006347656
2024-11-20,59.92271423339844,148.4495086669922
2024-11-21,60.65521240234375,149.94577026367188
2024-11-22,60.80742263793945,151.49813842773438
2024-11-25,61.245018005371094,152.48008728027344
2024-11-26,61.40674591064453,151.64776611328125
2024-11-27,61.29258728027344,152.17149353027344
2024-11-29,61.4219856262207,152.85414123535156
2024-12-02,61.00981903076172,152.48008728027344
2024-12-03,60.885215759277344,151.2176055908203
2024-12-04,59.62955093383789,149.79612731933594
2024-12-05,60.31010055541992,150.08602905273438
2024-12-06,59.936279296875,148.81753540039062
2024-12-09,60.00336837768555,150.40199279785156
2024-12-10,60.30052185058594,150.7509307861328
2024-12-11,60.04171371459961,147.8555145263672
2024-12-12,61.19194030761719,149.86439514160156
2024-12-13,60.501808166503906,148.9873046875
2024-12-16,59.955448150634766,147.148193359375
2024-12-17,60.77019119262695,147.2613525390625
2024-12-18,60.24300003051758,145.6485595703125
2024-12-19,59.859596252441406,142.8568878173828
2024-12-20,59.955448150634766,144.10182189941406
2024-12-23,59.792503356933594,142.68711853027344
2024-12-24,60.23341751098633,144.12071228027344
2024-12-26,59.97462463378906,143.771728515625
2024-12-27,59.859596252441406,144.19615173339844
2024-12-30,59.45701599121094,143.09268188476562
2024-12-31,59.67748260498047,143.41334533691406
2025-01-02,59.274898529052734,141.6685333251953
2025-01-03,59.188636779785156,141.140380859375
2025-01-06,58.287628173828125,137.95260620117188
2025-01-07,58.316383361816406,137.13206481933594
2025-01-08,59.15029525756836,138.2072296142578
2025-01-10,58.536842346191406,134.52899169921875
2025-01-13,59.0927848815918,136.28321838378906
2025-01-14,59.46660232543945,136.7076416015625
2025-01-15,59.20780563354492,136.5473175048828
2025-01-16,59.66789627075195,138.2072296142578
2025-01-17,60.10881423950195,139.8199920654297
2025-01-21,59.830841064453125,140.1029510498047
2025-01-22,59.21738815307617,139.66908264160156
2025-01-23,58.977760314941406,140.16896057128906
2025-01-24,59.35158157348633,140.64051818847656
2025-01-27,61.22069549560547,145.818359375
2025-01-28,59.77333450317383,141.70626831054688
2025-01-29,60.223838806152344,141.8194580078125
2025-01-30,61.39323425292969,143.26243591308594
2025-01-31,60.84687042236328,142.12124633789062
2025-02-03,60.72226333618164,141.7251434326172
2025-02-04,60.070472717285156,135.3306884765625
2025-02-05,60.501808166503906,137.3772735595703
2025-02-06,60.73185348510742,137.08489990234375
2025-02-07,61.19194030761719,136.3586883544922
2025-02-10,61.87248992919922,136.1417999267578
2025-02-11,64.79598236083984,137.35842895507812
2025-02-12,65.85992431640625,135.80224609375
2025-02-13,66.61715698242188,136.3586883544922
2025-02-14,66.0133056640625,135.23635864257812
2025-02-18,66.18583679199219,135.9059600830078
2025-02-19,67.16352081298828,137.5187530517578
2025-02-20,67.13477325439453,140.62167358398438
2025-02-21,68.39043426513672,144.77145385742188
2025-02-24,67.66194915771484,145.1015625
2025-02-25,68.52462005615234,147.5254364013672
2025-02-26,67.86325073242188,142.8946075439453
2025-02-27,67.93034362792969,143.37562561035156
2025-02-28,68.25623321533203,144.74317932128906
2025-03-03,69.32018280029297,147.11985778808594
2025-03-04,67.27854919433594,145.42221069335938
2025-03-05,67.17311096191406,145.12985229492188
2025-03-06,67.53734588623047,145.818359375
2025-03-07,68.46711730957031,146.94586181640625
2025-03-10,68.48627471923828,148.6680145263672
2025-03-11,68.0932846069336,144.93821716308594
2025-03-12,67.03890991210938,140.98008728027344
2025-03-13,66.73219299316406,141.14181518554688
2025-03-14,66.78047943115234,141.37969970703125
2025-03-17,67.70744323730469,143.9962615966797
2025-03-18,66.9928970336914,141.7602996826172
2025-03-19,66.8963394165039,140.9230194091797
2025-03-20,67.3115463256836,140.00958251953125
2025-03-21,66.30732727050781,138.39207458496094
2025-03-24,66.57769012451172,139.34353637695312
2025-03-25,66.44251251220703,138.47769165039062
2025-03-26,67.61087799072266,141.4272918701172
2025-03-27,68.30609893798828,142.4073028564453
2025-03-28,67.94884490966797,142.02671813964844
2025-03-31,69.15583038330078,142.66421508789062
2025-04-01,69.39723205566406,142.4073028564453
2025-04-02,68.87580871582031,141.8839874267578
2025-04-03,70.66215515136719,144.02479553222656
2025-04-04,67.52396392822266,139.49578857421875
2025-04-07,66.01766204833984,136.2417449951172
2025-04-08,66.06592559814453,133.49197387695312
2025-04-09,67.54328918457031,138.52528381347656
2025-04-10,68.3254165649414,137.1456298828125
2025-04-11,68.97237396240234,137.4215545654297
2025-04-14,69.957275390625,139.62899780273438
2025-04-15,69.3875732421875,135.90872192382812
2025-04-16,69.21376037597656,133.2921600341797
2025-04-17,70.48834991455078,135.90872192382812
2025-04-21,70.2662582397461,134.8525848388672
2025-04-22,71.35738372802734,136.49864196777344
2025-04-23,70.77803039550781,135.35687255859375
2025-04-24,70.02485656738281,128.74411010742188
2025-04-25,69.43585205078125,126.90777587890625
2025-04-28,69.31997680664062,127.26933288574219
2025-04-29,69.86070251464844,127.79264068603516
2025-04-30,70.0538330078125,129.0010223388672
2025-05-01,68.83718872070312,127.06951141357422
2025-05-02,69.18479919433594,127.25981140136719
2025-05-05,69.23307800292969,125.5852279663086
2025-05-06,69.25238800048828,124.3958740234375
2025-05-07,69.90898895263672,125.51861572265625
2025-05-08,68.72130584716797,125.05238342285156
2025-05-09,68.09367370605469,124.11044311523438
2025-05-12,67.13772583007812,125.2902603149414
2025-05-13,66.58734893798828,123.98673248291016
2025-05-14,66.78047943115234,122.21699523925781
2025-05-15,69.14617919921875,125.11900329589844
2025-05-16,69.52275848388672,125.57569885253906
2025-05-19,69.45516204833984,125.39492797851562
2025-05-20,69.22342681884766,125.4044418334961
2025-05-21,69.3779067993164,123.83450317382812
2025-05-22,68.69233703613281,123.80595397949219
2025-05-23,69.3006591796875,123.06380462646484
2025-05-27,69.31031799316406,124.99528503417969
2025-05-28,68.70198822021484,124.32926940917969
2025-05-29,69.03030395507812,125.51861572265625
2025-05-30,69.61931610107422,125.07141876220703
2025-06-02,69.52275848388672,124.5576171875
2025-06-03,68.71165466308594,125.4520263671875
2025-06-04,68.9144287109375,125.34735870361328
2025-06-05,68.47026062011719,124.7479248046875
2025-06-06,68.8951187133789,125.0778579711914
2025-06-09,69.3006591796875,125.01052856445312
